REGION,PROVINCIA,DISTRITO,LOCALIDAD
CUSCO,QUISPICANCHI,QUIQUIJANA,SAN JOSE
CUSCO,QUISPICANCHI,QUIQUIJANA,SIUSI
CUSCO,QUISPICANCHI,QUIQUIJANA,SULLUMAYO CHICO
CUSCO,QUISPICANCHI,QUIQUIJANA,URCOS - NEAREST 2KM
CUSCO,QUISPICANCHI,URCOS,ACCOPIA
CUSCO,QUISPICANCHI,URCOS,CANCHACANCHA
CUSCO,QUISPICANCHI,URCOS,CCATCA - NEAREST 2KM
CUSCO,QUISPICANCHI,URCOS,QUELLOHUAYLLA
CUSCO,QUISPICANCHI,URCOS,SAN JOSE
CUSCO,QUISPICANCHI,URCOS,SIUSA
CUSCO,QUISPICANCHI,URCOS,TTICAPALLANA
CUSCO,QUISPICANCHI,URCOS,URCOS - NEAREST 2KM
CUSCO,URUBAMBA,CHINCHERO,CHINCHERO - NEAREST 2KM
CUSCO,URUBAMBA,HUAYLLABAMBA,CHINCHERO - NEAREST 2KM
CUSCO,URUBAMBA,HUAYLLABAMBA,HUAYLLABAMBA - NEAREST 2KM
CUSCO,URUBAMBA,HUAYLLABAMBA,SAUSO
CUSCO,URUBAMBA,HUAYLLABAMBA,TRANCA
CUSCO,URUBAMBA,MACHUPICCHU,CEDRO BAMBA
CUSCO,URUBAMBA,MACHUPICCHU,CHACHABAMBA
CUSCO,URUBAMBA,MACHUPICCHU,HUAYLLABAMBA
CUSCO,URUBAMBA,MACHUPICCHU,HUAYRURO
CUSCO,URUBAMBA,MACHUPICCHU,MACHUPICCHU - NEAREST 2KM
CUSCO,URUBAMBA,MACHUPICCHU,PAMPACCAHUA
CUSCO,URUBAMBA,MACHUPICCHU,QUENTE
CUSCO,URUBAMBA,MARAS,MARAS - NEAREST 2KM
CUSCO,URUBAMBA,MARAS,OLLANTAYTAMBO - NEAREST 2KM
CUSCO,URUBAMBA,MARAS,PAUCARBAMBA
CUSCO,URUBAMBA,OLLANTAYTAMBO,CHURUMAYO
CUSCO,URUBAMBA,OLLANTAYTAMBO,HUACRATRANCA
CUSCO,URUBAMBA,OLLANTAYTAMBO,MALAGA
CUSCO,URUBAMBA,OLLANTAYTAMBO,OCOBAMBA /7 - NEAREST 2KM
CUSCO,URUBAMBA,OLLANTAYTAMBO,OLLANTAYTAMBO - NEAREST 2KM
CUSCO,URUBAMBA,OLLANTAYTAMBO,PAMPACAHUANA
CUSCO,URUBAMBA,OLLANTAYTAMBO,PANTANAY
CUSCO,URUBAMBA,OLLANTAYTAMBO,QUESCCA
CUSCO,URUBAMBA,OLLANTAYTAMBO,SEPILLO
CUSCO,URUBAMBA,OLLANTAYTAMBO,TASTAYOC
CUSCO,URUBAMBA,OLLANTAYTAMBO,YAURICUNCA
CUSCO,URUBAMBA,URUBAMBA,LARES - NEAREST 2KM
CUSCO,URUBAMBA,URUBAMBA,SUTOC PACHA
CUSCO,URUBAMBA,URUBAMBA,URUBAMBA - NEAREST 2KM
CUSCO,URUBAMBA,YUCAY,HUAYLLABAMBA - NEAREST 2KM
CUSCO,URUBAMBA,YUCAY,YUCAY - NEAREST 2KM
